source,source_id,zone_key,name,brand,latitude,longitude,address,city,state,postcode,country,phone,website,stars_osm
geoapify,519cb05288520854c05969fffed87fc93940f00102f90145e6f9190000000092032843726f776e6520506c617a6120536f757468204265616368202d205a204f6365616e20486f74656c,south_florida,Crowne Plaza South Beach - Z Ocean Hotel,Crowne Plaza,25.7871071,-80.1300374,Crowne Plaza South Beach - Z Ocean Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,51300041bb120854c059bc8e406ce9cc3940f00102f90154ebf9190000000092031d434f4d4f204d6574726f706f6c6974616e204d69616d69204265616368,south_florida,COMO Metropolitan Miami Beach,,25.8004368,-80.1261433,COMO Metropolitan Miami Beach,Miami Beach,Florida,33140,United States,,,
geoapify,518f1f3509630854c059c3bc9f03cbc93940f00102f9011078fa19000000009203164171756120486f74656c204d69616d69204265616368,south_florida,Aqua Hotel Miami Beach,,25.788254,-80.1310447,Aqua Hotel Miami Beach,Miami Beach,Florida,33139,United States,,,
geoapify,51b45ea210e80d54c059708afeb968c63940f00102f9014879fa19000000009203104261726c696e67746f6e20486f74656c,south_florida,Barlington Hotel,,25.7750355,-80.2172891,Barlington Hotel,Miami,Florida,33128,United States,,,
geoapify,510517e1e9c60854c059a2f343554ccb3940f00102f901227bfa190000000092031331383138204d6572696469616e20486f757365,south_florida,1818 Meridian House,,25.7941335,-80.1371407,1818 Meridian House,Miami Beach,Florida,33139,United States,,,
geoapify,511900fc40910854c0597cf9e63114c63940f00102f9013600fb190000000092030e4861727269736f6e20486f74656c,south_florida,Harrison Hotel,,25.7737457,-80.1338656,Harrison Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,510894f205d30754c0590a204036c9d03940f00102f9013a0afb190000000092031a5261646973736f6e20486f74656c204d69616d69204265616368,south_florida,Radisson Hotel Miami Beach,Radisson,25.8155703,-80.1222548,Radisson Hotel Miami Beach,Miami Beach,Florida,33140,United States,,,
geoapify,512cd5b79af50b54c059acdc5fed28d03940f00102f9017d0efb190000000092032b4d61726520417a75722044657369676e204469737472696374204c75787572792041706172746d656e7473,south_florida,Mare Azur Design District Luxury Apartments,,25.8131245,-80.1868655,Mare Azur Design District Luxury Apartments,Miami,Florida,33137,United States,,,
geoapify,5154e92b90e10754c0598a76aa1501e33940f00102f9017450fd190000000092031a53756e20486172626f757220426f75746971756520486f74656c,south_florida,Sun Harbour Boutique Hotel,,25.8867353,-80.1231423,Sun Harbour Boutique Hotel,Surfside,Florida,33154,United States,,,
geoapify,51f882ddc9bc0754c0592441ae951ad93940f00102f901156afd19000000009203165061726b20526f79616c204d69616d69204265616368,south_florida,Park Royal Miami Beach,,25.8480619,-80.1208977,Park Royal Miami Beach,Miami Beach,Florida,33141,United States,,,
geoapify,51a6689bd1c50854c05920abbc17a9c73940f00102f901cb77fd190000000092030f53756e666c6f7765722056696c6c61,south_florida,Sunflower Villa,,25.7799239,-80.1370739,Sunflower Villa,Miami Beach,Florida,33139,United States,,,
geoapify,5146d8b60d750d54c0593825438875c93940f00102f901967cfe190000000092032f537072696e6748696c6c20537569746573204d69616d6920446f776e746f776e2f4d65646963616c2043656e746572,south_florida,SpringHill Suites Miami Downtown/Medical Center,SpringHill Suites,25.7869497,-80.2102694,SpringHill Suites Miami Downtown/Medical Center,Miami,Florida,33136,United States,,,
geoapify,51a672f0999b0c54c0597f12d3b881c33940f00102f9014781fe190000000092031b486f74656c20496e6469676f204d69616d6920427269636b656c6c,south_florida,Hotel Indigo Miami Brickell,Hotel Indigo,25.7636982,-80.1969972,Hotel Indigo Miami Brickell,Miami,Florida,33130,United States,,,
geoapify,51c4403278f30754c059c190be54c7cf3940f00102f901c3bffe190000000092031356656e657a696120486f74656c204d69616d69,south_florida,Venezia Hotel Miami,,25.8116353,-80.1242352,Venezia Hotel Miami,Miami Beach,Florida,33140,United States,,,
geoapify,51a8b5df3f9d0c54c0592817ecb996c33940f00102f90178c1fe1900000000920314416c6f6674204d69616d6920427269636b656c6c,south_florida,Aloft Miami Brickell,Aloft,25.7640187,-80.1970977,Aloft Miami Brickell,Miami,Florida,33130,United States,,,
geoapify,5158ceb2c4870854c059c430bd410fc53940f00102f901dec4fe190000000092030b5072696d6520486f74656c,south_florida,Prime Hotel,,25.7697641,-80.1332866,Prime Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,51dd66e036890e54c0591ad21bc528173a40f00102f9019c96381a00000000920339486f6c6964617920496e6e204578707265737320262053756974657320466f7274204c617564657264616c6520416972706f72742057657374,south_florida,Holiday Inn Express & Suites Fort Lauderdale Airport West,Holiday Inn Express & Suites,26.0904659,-80.2271249,Holiday Inn Express & Suites Fort Lauderdale Airport West,Davie,Florida,33314,United States,,,
geoapify,516aad48d8e00754c0599fcc8aa251cf3940f00102f9012f58551a00000000920314576573746761746520536f757468204265616368,south_florida,Westgate South Beach,,25.8098394,-80.1230984,Westgate South Beach,Miami Beach,Florida,33140,United States,,,
geoapify,515c3638c1c90954c0595d47457ea2333a40f00102f901127dbf1a00000000920315457874656e646564205374617920416d6572696361,south_florida,Extended Stay America,Extended Stay America,26.2016982,-80.1529391,Extended Stay America,Fort Lauderdale,Florida,33309,United States,,,
geoapify,517e740174ed0854c05952788a9290343a40f00102f90185b1c11a0000000092031a5468652057657374696e20466f7274204c617564657264616c65,south_florida,The Westin Fort Lauderdale,,26.205331,-80.139493,The Westin Fort Lauderdale,Fort Lauderdale,Florida,33334,United States,,,
geoapify,5182371a07b00a54c059295f354b5d103a40f00102f9012f93261b0000000092033d486f6d65776f6f64205375697465732062792048696c746f6e2046742e4c617564657264616c6520416972706f72742d43727569736520506f72742031,south_florida,Homewood Suites by Hilton Ft.Lauderdale Airport-Cruise Port 1,,26.0639235,-80.1669939,Homewood Suites by Hilton Ft.Lauderdale Airport-Cruise Port 1,Dania Beach,Florida,33315,United States,,,
geoapify,51e541a5ce0e0c54c0597e69710a86c63940f00102f9018d06a01b000000009203104c65616d696e67746f6e20486f74656c,south_florida,Leamington Hotel,,25.7754828,-80.1884038,Leamington Hotel,Miami,Florida,33132,United States,,,
geoapify,51c48025baf90b54c059d6aae8aedbca3940f00102f901d278e51b000000009203154f70657261205375697465732026204d6172696e61,south_florida,Opera Suites & Marina,,25.7924146,-80.1871171,Opera Suites & Marina,Miami,Florida,33132,United States,,,
geoapify,51d6982e7c740754c059e2691777cd053a40f00102f90139d39f1c000000009203124f6365616e2044726976652056696c6c6173,south_florida,Ocean Drive Villas,,26.0226664,-80.1164847,Ocean Drive Villas,Hollywood,Florida,33019,United States,,,
geoapify,510a87d97d730854c0595a2382b5c5c73940f00102f901cd00b01c0000000092030e546865204c6f667420486f74656c,south_florida,The Loft Hotel,,25.7803605,-80.132049,The Loft Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,519e32f32c730854c0591643a5facec73940f00102f901ce00b01c0000000092030c56697363617920486f74656c,south_florida,Viscay Hotel,,25.780502,-80.1320298,Viscay Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,512cc6af0e760854c059767f456799c73940f00102f901d000b01c0000000092030e537461726475737420486f74656c,south_florida,Stardust Hotel,,25.7796845,-80.1322056,Stardust Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,5164bcf781750854c0595661de27a2c73940f00102f901d200b01c000000009203125072696e6365737320416e6e20486f74656c,south_florida,Princess Ann Hotel,,25.7798181,-80.1321721,Princess Ann Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,51005c504d880854c05998a9ffa6c1c73940f00102f901d400b01c0000000092030d486f74656c204368656c736561,south_florida,Hotel Chelsea,,25.7802987,-80.1333192,Hotel Chelsea,Miami Beach,Florida,33139,United States,,,
geoapify,51e9c3a0c6560854c059b28d6cf2efcb3940f00102f901c3ecce1c00000000920319416e736f6e696120486f74656c20536f757468204265616368,south_florida,Ansonia Hotel South Beach,,25.7966301,-80.1302964,Ansonia Hotel South Beach,Miami Beach,Florida,33139,United States,,,
geoapify,51834428c3730754c059f0fc377815023a40f00102f901b6ded71f0000000092031a5375726620496e6e20486f74656c202d20486f6c6c79776f6f64,south_florida,Surf Inn Hotel - Hollywood,,26.0081401,-80.1164406,Surf Inn Hotel - Hollywood,Hollywood,Florida,33019,United States,,,
geoapify,51ce8306e85a0754c059a4ba185dde063a40f00102f90129335b2000000000920316486f6c6c79776f6f642053616e6473205265736f7274,south_florida,Hollywood Sands Resort,,26.0268305,-80.1149235,Hollywood Sands Resort,Hollywood,Florida,33019,United States,,,
geoapify,51c959261b240654c059867fda7976313a40f00102f901dc10602000000000920311436173746c652042792074686520536561,south_florida,Castle By the Sea,,26.1932141,-80.0959537,Castle By the Sea,Lauderdale-by-the-Sea,Florida,33308,United States,,,
geoapify,51821a0574cc0654c059869e317bd9213a40f00102f9017eacc921000000009203144e61706f6c692042656c6d6172205265736f7274,south_florida,Napoli Belmar Resort,,26.1322248,-80.1062288,Napoli Belmar Resort,Fort Lauderdale,Florida,33304,United States,,,
geoapify,5179cec240b40654c059334cef6f751f3a40f00102f90180acc92100000000920310546865205269747a2d4361726c746f6e,south_florida,The Ritz-Carlton,The Ritz-Carlton,26.1228857,-80.1047518,The Ritz-Carlton,Fort Lauderdale,Florida,33304,United States,,,
geoapify,517f2192afa10654c059b4a7486de2213a40f00102f90187acc9210000000092030e5072656d6965726520486f74656c,south_florida,Premiere Hotel,,26.1323613,-80.1036185,Premiere Hotel,Fort Lauderdale,Florida,33304,United States,,,
geoapify,51342bba10a70654c05952fa8440d3213a40f00102f90188acc9210000000092030f53656120436c7562205265736f7274,south_florida,Sea Club Resort,,26.1321297,-80.1039469,Sea Club Resort,Fort Lauderdale,Florida,33304,United States,,,
geoapify,5158c02126ba0654c059fac1d01ca31d3a40f00102f901e91b2222000000009203245269766965726120627920466162696f2056697669616e692d486f74656c204d6172656e,south_florida,Riviera by Fabio Viviani-Hotel Maren,,26.1157702,-80.1051116,Riviera by Fabio Viviani-Hotel Maren,Fort Lauderdale,Florida,33316,United States,,,
geoapify,51c4e9a1493b0854c0593172c7f07dcb3940f00102f901f091382300000000920324546865204f726967696e616c732053686f726520436c7562204d69616d69204265616368,south_florida,The Originals Shore Club Miami Beach,,25.7948905,-80.1286186,The Originals Shore Club Miami Beach,Miami Beach,Florida,33139,United States,,,
geoapify,51751ee01aa40854c059cbc6b3fee0c43940f00102f9017171ec230000000092030856696c6c617a7a6f,south_florida,Villazzo,,25.7690582,-80.1350162,Villazzo,Miami Beach,Florida,33109,United States,,,
geoapify,510c20c514ba0854c059a0450877671e3a40f00102f901272b6f240000000092030f52697665727369646520486f74656c,south_florida,Riverside Hotel,,26.1187663,-80.1363575,Riverside Hotel,Fort Lauderdale,Florida,33301,United States,,,
geoapify,512809f7aec40654c059fc1a5ef8c11f3a40f00102f90143c6a524000000009203185468652050696c6c61727320486f74656c202620436c7562,south_florida,The Pillars Hotel & Club,,26.1240535,-80.1057546,The Pillars Hotel & Club,Fort Lauderdale,Florida,33304,United States,,,
geoapify,51705a9d55b10654c05974f457c1b91f3a40f00102f9014fc6a524000000009203134d6572726977656174686572205265736f7274,south_florida,Merriweather Resort,,26.1239281,-80.1045736,Merriweather Resort,Fort Lauderdale,Florida,33304,United States,,,
geoapify,51dd92c5a1a80654c059106eebfb15203a40f00102f9018386b5240000000092030c536e6f6f7a6520686f74656c,south_florida,Snooze hotel,,26.1253355,-80.1040425,Snooze hotel,Fort Lauderdale,Florida,33304,United States,,,
geoapify,51b161e516cd0654c05926ca085740223a40f00102f901b981b6240000000092030f5472616e7175696c6f20486f74656c,south_florida,Tranquilo Hotel,,26.1337943,-80.1062677,Tranquilo Hotel,Fort Lauderdale,Florida,33304,United States,,,
geoapify,5132c8c7e8cb0654c059613ced33c2213a40f00102f901be81b62400000000920311426972636820506174696f204d6f74656c,south_florida,Birch Patio Motel,,26.1318695,-80.1061956,Birch Patio Motel,Fort Lauderdale,Florida,33304,United States,,,
geoapify,5107cc4087bd0654c05924d2222f10223a40f00102f901c081b62400000000920318526f79616c2050616c6d73205265736f7274202620537061,south_florida,Royal Palms Resort & Spa,,26.1330594,-80.1053179,Royal Palms Resort & Spa,Fort Lauderdale,Florida,33304,United States,,,
geoapify,510e69e3f4c10654c059178f626875213a40f00102f901df81b6240000000092030e456c797369756d205265736f7274,south_florida,Elysium Resort,,26.1306978,-80.1055882,Elysium Resort,Fort Lauderdale,Florida,33304,United States,,,
geoapify,51f0105871a70654c0594a4a14aeec203a40f00102f901fe81b624000000009203115720466f7274204c617564657264616c65,south_florida,W Fort Lauderdale,,26.1286115,-80.1039699,W Fort Lauderdale,Fort Lauderdale,Florida,33304,United States,,,
geoapify,511e07f3e4d70654c059b2110a8dbb193a40f00102f901bae1c524000000009203184c61676f204d6172205265736f727420616e6420436c7562,south_florida,Lago Mar Resort and Club,,26.100518,-80.1069271,Lago Mar Resort and Club,Fort Lauderdale,Florida,33316,United States,,,
geoapify,51a0eaf6e1290954c059aaf8ce458df73940f00102f9011fd82a2600000000920314416c6f6674204d69616d69204176656e74757261,south_florida,Aloft Miami Aventura,Aloft,25.9669994,-80.1431813,Aloft Miami Aventura,Aventura,Florida,33180,United States,,,
geoapify,514ea96dc48e0854c059be9e67e613c73940f00102f901a92e342600000000920317526f79616c20486f74656c20536f757468204265616368,south_florida,Royal Hotel South Beach,,25.7776474,-80.1337138,Royal Hotel South Beach,Miami Beach,Florida,33139,United States,,,
geoapify,51bebcfd33140954c0594ef221ec6fc83940f00102f9019f1c83260000000092030a4162616520486f74656c,south_florida,Abae Hotel,,25.7829578,-80.1418581,Abae Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,513e57032aad0754c059d07fe2afc9223a40f00102f90124540e2e00000000920313566963746f726961205061726b20486f74656c,south_florida,Victoria Park Hotel,,26.13589,-80.1199441,Victoria Park Hotel,Fort Lauderdale,Florida,33304,United States,,,
geoapify,51ea723d21270c54c0591a57366d10cf3940f00102f9017a43132e00000000920322414320486f74656c206279204d617272696f7474204d69616d69204d6964746f776e,south_florida,AC Hotel by Marriott Miami Midtown,AC Hotel,25.8088444,-80.1898883,AC Hotel by Marriott Miami Midtown,Miami,Florida,33137,United States,,,
geoapify,5138098486470c54c059e277beaa0ecf3940f00102f9017b43132e0000000092031248796465204d6964746f776e204d69616d69,south_florida,Hyde Midtown Miami,,25.8088176,-80.1918656,Hyde Midtown Miami,Miami,Florida,33137,United States,,,
geoapify,514687bc338b0c54c059345864134fc43940f00102f90190ec6f30000000009203304143204d69616d6920486f74656c20446f776e746f776e202620456c656d656e74204d69616d6920446f776e746f776e,south_florida,AC Miami Hotel Downtown & Element Miami Downtown,marriott,25.7668316,-80.1959962,AC Miami Hotel Downtown & Element Miami Downtown,Miami,Florida,33130,United States,,,
geoapify,517a5d87a4520654c059182d0eddec2d3a40f00102f9011ae57f30000000009203104f6365616e204d696c6520486f74656c,south_florida,Ocean Mile Hotel,,26.1793955,-80.0987941,Ocean Mile Hotel,Fort Lauderdale,Florida,33308,United States,,,
geoapify,51de43bf2c700654c059c72520306a273a40f00102f901ebb1fe300000000092031a50656c6963616e204772616e64204265616368205265736f7274,south_florida,Pelican Grand Beach Resort,,26.1539641,-80.1005966,Pelican Grand Beach Resort,Fort Lauderdale,Florida,33305,United States,,,
geoapify,5150f72cb36b0654c05914de6b5ca4273a40f00102f901ecb1fe300000000092031853756e20546f77657220486f74656c202620537569746573,south_florida,Sun Tower Hotel & Suites,,26.1548517,-80.1003235,Sun Tower Hotel & Suites,Fort Lauderdale,Florida,33305,United States,,,
geoapify,51ccd51e587f0654c059b61c7d314a283a40f00102f901f4b1fe300000000092032343616d6272696120486f74656c20466f7274204c617564657264616c65204265616368,south_florida,Cambria Hotel Fort Lauderdale Beach,Cambria Hotel,26.1573821,-80.1015225,Cambria Hotel Fort Lauderdale Beach,Fort Lauderdale,Florida,33305,United States,,,
geoapify,51e0bacc8dcf0854c059b2277776e81a3a40f00102f90166ca01310000000092030a42756467657420496e6e,south_florida,Budget Inn,,26.1051096,-80.1376681,Budget Inn,Fort Lauderdale,Florida,33316,United States,,,
geoapify,51c67ade208c0854c059bce16d2ddde23940f00102f9015d4627310000000092031b54686520416c746169722042617920486172626f7220486f74656c,south_florida,The Altair Bay Harbor Hotel,,25.8861874,-80.1335528,The Altair Bay Harbor Hotel,Bay Harbor Islands,Florida,33154,United States,,,
geoapify,51ff3505ed590854c0599ab6864c43c93940f00102f9017b4f51310000000092031b507265736964656e742056696c6c61204d69616d69204265616368,south_florida,President Villa Miami Beach,,25.7861832,-80.1304886,President Villa Miami Beach,Miami Beach,Florida,33139,United States,,,
geoapify,510ca1418da70854c0595092960e31c63940f00102f901e1225e310000000092030f557262616e696361204575636c6964,south_florida,Urbanica Euclid,,25.774186,-80.1352265,Urbanica Euclid,Miami Beach,Florida,33139,United States,,,
geoapify,51f0ebbbb1b20654c059e5999aa212203a40f00102f90148a932320000000092031e414320486f74656c20466f7274204c617564657264616c65204265616368,south_florida,AC Hotel Fort Lauderdale Beach,AC Hotel,26.1252844,-80.1046566,AC Hotel Fort Lauderdale Beach,Fort Lauderdale,Florida,33304,United States,,,
geoapify,51abfeadc9390c54c059004d3eba6cc23940f00102f901cfffb23600000000920313466f7274756e6520486f75736520486f74656c,south_florida,Fortune House Hotel,,25.7594716,-80.1910271,Fortune House Hotel,Miami,Florida,33131,United States,,,
geoapify,5112eaf17d160b54c059adf94d3338d93940f00102f901003ace37000000009203164d61726520417a7572206279204772616e6420426179,south_florida,Mare Azur by Grand Bay,,25.8485138,-80.1732478,Mare Azur by Grand Bay,Miami,Florida,33138,United States,,,
geoapify,5164332ceb630854c0593aac3fbcf8c83940f00102f9018b42ce370000000092030c4f726368696420486f757365,south_florida,Orchid House,,25.7850454,-80.1310985,Orchid House,Miami Beach,Florida,33139,United States,,,
geoapify,51917c881c590c54c0590f7de23323c43940f00102f9018141e83800000000920310534c53204c555820427269636b656c6c,south_florida,SLS LUX Brickell,,25.7661622,-80.1929389,SLS LUX Brickell,Miami,Florida,33130,United States,,,
geoapify,51733c5e74ab0f54c059680909292eba3940f00102f901cc98a13b00000000920317436f6d6d6f646f726520496e6e207468652047726f7665,south_florida,Commodore Inn the Grove,,25.7272669,-80.2448398,Commodore Inn the Grove,Miami,Florida,33133,United States,,,
geoapify,511ab84d02650854c059cff834c63dc83940f00103f90176ffdfe40000000092030c50616c6d657220486f757365,south_florida,Palmer House,,25.7821926,-80.1311651,Palmer House,Miami,Florida,33139,United States,,,
geoapify,51ba3d528e130c54c059fc326aa7e6c63940f00103f9013194eaf60000000092032b5265736964656e6365732061742042617973696465202d20627920456c6974652043697479205374617973,south_florida,Residences at Bayside - by Elite City Stays,,25.776957,-80.1886936,Residences at Bayside - by Elite City Stays,Miami,Florida,33132,United States,,,
geoapify,516406e055c50754c059e0bf4d9b16d33940f00103f9010e8864fe0000000092031e5269766572207061726b20686f74656c2065207375697473206d69616d69,south_florida,River park hotel e suits miami,,25.8245637,-80.1214194,River park hotel e suits miami,Miami Beach,Florida,33140,United States,,,
geoapify,51d0f302475d0854c059965e02a08ac93940f00103f901efc3e028010000009203135468652048616c6c20536f7574684265616368,south_florida,The Hall SouthBeach,,25.7872715,-80.1306932,The Hall SouthBeach,Miami Beach,Florida,33139,United States,,,
geoapify,51bbff345ab30754c05951fb2a70b2d53940f00103f901a1040752010000009203094e657720506f696e74,south_florida,New Point,,25.834754,-80.1203218,New Point,Miami Beach,Florida,33140,United States,,,
geoapify,512cd21ff5b20754c059591602309ed53940f00103f901a20407520100000092030d44657369676e20537569746573,south_florida,Design Suites,,25.834445,-80.1202977,Design Suites,Miami Beach,Florida,33140,United States,,,
geoapify,519d8a6544330c54c059401af0d1d1c23940f00103f901a7eccb220200000092031c48796174742043656e7472696320427269636b656c6c204d69616d69,south_florida,Hyatt Centric Brickell Miami,Hyatt Centric,25.7610141,-80.1906291,Hyatt Centric Brickell Miami,Miami,Florida,33131,United States,,,
geoapify,51f9235690300c54c0598cbf60c54ec33940f00103f901352cfe220200000092031c48796174742043656e7472696320427269636b656c6c204d69616d69,south_florida,Hyatt Centric Brickell Miami,Hyatt Centric,25.7629207,-80.1904641,Hyatt Centric Brickell Miami,Miami,Florida,33131,United States,,,
geoapify,51dcf06030240c54c0590491ecfa05c73940f00103f901fdca6a3b0200000092030b596f74656c204d69616d69,south_florida,Yotel Miami,YOTEL,25.777435,-80.1897088,Yotel Miami,Miami,Florida,33132,United States,,,
geoapify,51c954c1a8240c54c05964f36e15c4c63940f00103f901078e94780200000092030b596f74656c204d69616d69,south_florida,Yotel Miami,YOTEL,25.7764295,-80.1897375,Yotel Miami,Miami,Florida,33132,United States,,,
geoapify,51ac133c2a230c54c059ac5efe3dc2c63940f00103f901088e94780200000092030e596f74656c706164204d69616d69,south_florida,Yotelpad Miami,YOTEL,25.7764014,-80.1896463,Yotelpad Miami,Miami,Florida,33132,United States,,,
geoapify,51a83f564b950854c0592eb8c6ab07c93940f00103f90105d1c40801000000,south_florida,apt 202,,25.7852733,-80.1341122,apt 202,Miami Beach,Florida,33139,United States,+34 607 569 931,,
geoapify,510574ba875f0854c059519b780140c93940f00103f901110f737001000000,south_florida,odyssey,,25.7861329,-80.1308307,odyssey,Miami Beach,Florida,33139,United States,,,
geoapify,5105499d53ac0a54c059608e5b26c3083a40f00102f90170599b3600000000920322486f6c6964617920496e6e2046742e204c617564657264616c652d416972706f7274,south_florida,Holiday Inn Ft. Lauderdale-Airport,Holiday Inn,26.0342278,-80.166768,Holiday Inn Ft. Lauderdale-Airport,Hollywood,Florida,33021,United States,,,
geoapify,517bcc5603bb0854c0593d8606ef50193a40f00102f901fbef9b360000000092033b466f757220506f696e7473206279205368657261746f6e20466f7274204c617564657264616c6520416972706f72742f43727569736520506f7274,south_florida,Four Points by Sheraton Fort Lauderdale Airport/Cruise Port,Four Points by Sheraton,26.0988912,-80.1364144,Four Points by Sheraton Fort Lauderdale Airport/Cruise Port,Fort Lauderdale,Florida,33316,United States,,,
geoapify,51401db5d8b30a54c0598da6acb651103a40f00102f9017f4f9c360000000092033d486f6d65776f6f64205375697465732062792048696c746f6e2046742e4c617564657264616c6520416972706f72742d43727569736520506f72742032,south_florida,Homewood Suites by Hilton Ft.Lauderdale Airport-Cruise Port 2,,26.0637469,-80.167227,Homewood Suites by Hilton Ft.Lauderdale Airport-Cruise Port 2,Dania Beach,Florida,33328,United States,,,
geoapify,51ab1a243c7b0754c0599f62ca36702a3a40f00102f90120549c360000000092032552616d61646120466f7274204c617564657264616c65204f616b6c616e64205061726b2031,south_florida,Ramada Fort Lauderdale Oakland Park 1,Ramada,26.1657747,-80.1168967,Ramada Fort Lauderdale Oakland Park 1,Fort Lauderdale,Florida,33306,United States,,,
geoapify,51906c8414c20654c05944b01f5be0213a40f00102f9011339ac360000000092032d54726f706920526f636b2041204e6f7274682042656163682056696c6c616765205265736f727420486f74656c,south_florida,Tropi Rock A North Beach Village Resort Hotel,,26.1323297,-80.1055957,Tropi Rock A North Beach Village Resort Hotel,Fort Lauderdale,Florida,33304,United States,,,
geoapify,5119b71ab31f0e54c059e6ed1a1538173a40f00102f9014ae4ac3600000000920321576f6f64537072696e672053756974657320466f7274204c617564657264616c65,south_florida,WoodSpring Suites Fort Lauderdale,WoodSpring Suites,26.0906995,-80.2206848,WoodSpring Suites Fort Lauderdale,Davie,Florida,33314,United States,,,
geoapify,51579e6be46f0654c059b63fe558282a3a40f00102f9013f43b3360000000092030f486f74656c204465617576696c6c65,south_florida,Hotel Deauville,,26.1646782,-80.1005794,Hotel Deauville,Fort Lauderdale,Florida,33308,United States,,,
geoapify,51bde8ee3d700654c0596cf548e81d2a3a40f00102f9014043b33600000000920311486f74656c204465617576696c6c652032,south_florida,Hotel Deauville 2,,26.1645189,-80.1006007,Hotel Deauville 2,Fort Lauderdale,Florida,33308,United States,,,
geoapify,5133453b83c90854c059345d1fbe4c1a3a40f00102f901733db936000000009203106372657720746f6461792067726f7570,south_florida,crew today group,,26.1027335,-80.1372994,crew today group,Fort Lauderdale,Florida,33316,United States,,,
geoapify,51baa54d00ef0654c059e06cae9344223a40f00102f901a645b93600000000920317486f6c696461792049736c6520596163687420436c7562,south_florida,Holiday Isle Yacht Club,,26.1338589,-80.1083375,Holiday Isle Yacht Club,Fort Lauderdale,Florida,33304,United States,,,
geoapify,5194d2a5fff00654c0593c5f4f232d223a40f00102f901a745b93600000000920319486f6c696461792049736c6520596163687420436c75622032,south_florida,Holiday Isle Yacht Club 2,,26.1335013,-80.1084594,Holiday Isle Yacht Club 2,Fort Lauderdale,Florida,33304,United States,,,
geoapify,51a07e9e01bb0654c0595c1b4c1707233a40f00102f901e151b9360000000092032654686520506f6f6c20402046742e204c617564657264616c65204265616368205265736f7274,south_florida,The Pool @ Ft. Lauderdale Beach Resort,,26.136827,-80.105164,The Pool @ Ft. Lauderdale Beach Resort,Fort Lauderdale,Florida,33304,United States,,,
geoapify,516cbbff87cd0654c0597c234db560213a40f00102f901da64b93600000000920318546865204772616e64205265736f727420616e6420537061,south_florida,The Grand Resort and Spa,,26.1303819,-80.1062946,The Grand Resort and Spa,Fort Lauderdale,Florida,33304,United States,,,
geoapify,51c6eb6b40fc0a54c05966b265d0bf163a40f00102f90160bcb9360000000092032a52616d61646120466f7274204c617564657264616c6520416972706f72742f43727569736520506f7274,south_florida,Ramada Fort Lauderdale Airport/Cruise Port,Ramada,26.0888644,-80.1716462,Ramada Fort Lauderdale Airport/Cruise Port,Fort Lauderdale,Florida,33312,United States,,,
geoapify,51ad458bb97d0a54c059760b52b010303a40f00102f901d340bf360000000092033b486f6c6964617920496e6e2045787072657373202620537569746573204674204c617564657264616c65204e202d204578656320416972706f7274,south_florida,Holiday Inn Express & Suites Ft Lauderdale N - Exec Airport,Holiday Inn Express & Suites,26.1877547,-80.1639236,Holiday Inn Express & Suites Ft Lauderdale N - Exec Airport,Fort Lauderdale,Florida,33309,United States,,,
geoapify,516484d4deba0654c05901417a724d1f3a40f00102f9010cc1c7360000000092031c4d617272696f74742773204265616368506c61636520546f77657273,south_florida,Marriott's BeachPlace Towers,,26.1222755,-80.1051557,Marriott's BeachPlace Towers,Fort Lauderdale,Florida,33304,United States,,,
geoapify,51f0d47a7c170a54c059d756bf98d20d3a40f00102f901dbbdd236000000009203204d617272696f747420466f7274204c617564657264616c6520416972706f7274,south_florida,Marriott Fort Lauderdale Airport,Marriott,26.0539947,-80.1576835,Marriott Fort Lauderdale Airport,Dania Beach,Florida,33004,United States,,,
geoapify,51a6daec24170a54c059899a6680b00d3a40f00102f901dcbdd23600000000920320414320486f74656c20466f7274204c617564657264616c6520416972706f7274,south_florida,AC Hotel Fort Lauderdale Airport,AC Hotel,26.0534745,-80.1576626,AC Hotel Fort Lauderdale Airport,Dania Beach,Florida,33004,United States,,,
geoapify,5176609206090c54c059d4030f93ba313a40f00102f9014c6ad63600000000920326546f776e65506c6163652053756974657320466f7274204c617564657264616c652057657374,south_florida,TownePlace Suites Fort Lauderdale West,TownePlace Suites,26.1942532,-80.1880509,TownePlace Suites Fort Lauderdale West,Fort Lauderdale,Florida,33309,United States,,,
geoapify,51f21e1a40990d54c059df61d2efb1103a40f00102f90188b6df3600000000920330537461796272696467652053756974657320466f7274204c617564657264616c6520416972706f7274202d2057657374,south_florida,Staybridge Suites Fort Lauderdale Airport - West,Staybridge Suites,26.0652151,-80.2124787,Staybridge Suites Fort Lauderdale Airport - West,Davie,Florida,33314,United States,,,
